1500282000000,0.087909,0.088119,0.086243,0.08774,231.046
1500285600000,0.087743,0.088165,0.087017,0.087494,289.53
1500289200000,0.087607,0.08806,0.084999,0.08517,274.448
1500292800000,0.085079,0.085674,0.083397,0.085069,297.33
1500296400000,0.085033,0.086015,0.083082,0.084086,250.008
1500300000000,0.084203,0.08631,0.083239,0.085798,303.0
1500303600000,0.086094,0.086707,0.083762,0.084557,247.867
1500307200000,0.084662,0.085598,0.084383,0.084926,270.8
1500310800000,0.084773,0.085975,0.083875,0.085028,255.979
1500314400000,0.084812,0.085144,0.083837,0.084089,236.79
1500318000000,0.084001,0.084948,0.083803,0.08453,287.447
1500321600000,0.084527,0.087345,0.084257,0.086139,297.689
1500325200000,0.086357,0.087203,0.08524,0.085601,300.362
1500328800000,0.085707,0.08772,0.085644,0.087405,262.908
1500332400000,0.087555,0.088178,0.086665,0.087537,243.881
1500336000000,0.087831,0.0883,0.0865,0.086819,291.647
1500339600000,0.086819,0.087911,0.086114,0.087911,309.421
1500343200000,0.087911,0.087911,0.086152,0.086533,255.638
1500346800000,0.086517,0.086634,0.085751,0.08624,291.187
1500350400000,0.086151,0.086289,0.084777,0.086039,287.921
1500354000000,0.085863,0.087203,0.085325,0.086907,266.165
1500357600000,0.087309,0.087342,0.086005,0.086481,278.154
1500361200000,0.086301,0.087337,0.086036,0.086567,268.458
1500181200000,0.083902,0.083968,0.081619,0.08177,238.989
1500184800000,0.08181,0.083286,0.080105,0.082561,290.423
1500188400000,0.08203,0.082976,0.08125,0.081308,221.222
1500192000000,0.08166,0.081689,0.080079,0.080204,500.216
1500195600000,0.080191,0.081896,0.079898,0.081358,498.869
1500199200000,0.081607,0.081773,0.078006,0.078006,481.942
1500202800000,0.078243,0.079454,0.076099,0.076335,707.44
1500206400000,0.077049,0.078169,0.075591,0.07661,609.805
1500210000000,0.076615,0.081416,0.076021,0.081243,664.74
1500213600000,0.081254,0.081318,0.078226,0.079809,506.808
1500217200000,0.079744,0.082229,0.079673,0.081625,508.148
1500220800000,0.081852,0.085203,0.081567,0.084597,383.907
1500224400000,0.084744,0.085408,0.083305,0.083353,252.222
1500228000000,0.083515,0.083675,0.081475,0.082203,329.022
1500231600000,0.082012,0.082012,0.079079,0.079222,333.474
1500235200000,0.079641,0.08199,0.079531,0.081458,292.135
1500238800000,0.081212,0.081347,0.079912,0.081262,265.387
1500242400000,0.081226,0.083628,0.0808,0.082354,273.571
1500246000000,0.082399,0.084061,0.081475,0.082241,304.115
1500249600000,0.082368,0.08356,0.081699,0.083132,298.003
1500253200000,0.083149,0.085269,0.082686,0.084556,323.696
1500256800000,0.08483,0.085282,0.083268,0.083586,285.727
1500260400000,0.083508,0.08474,0.082467,0.084511,324.29
1500264000000,0.084975,0.086249,0.084296,0.08473,285.132
1500267600000,0.084821,0.085815,0.083875,0.08543,276.877
1500271200000,0.085813,0.087178,0.085482,0.086749,245.771
1500274800000,0.086559,0.088394,0.086085,0.087343,255.88
1500278400000,0.087343,0.088186,0.086847,0.087784,306.472
1500282000000,0.087909,0.088119,0.086243,0.08774,231.046
1500285600000,0.087743,0.088165,0.087017,0.087494,289.53
1500289200000,0.087607,0.08806,0.084999,0.08517,274.448
1500292800000,0.085079,0.085674,0.083397,0.085069,297.33
1500296400000,0.085033,0.086015,0.083082,0.084086,250.008
1500300000000,0.084203,0.08631,0.083239,0.085798,303.0
1500303600000,0.086094,0.086707,0.083762,0.084557,247.867
1500307200000,0.084662,0.085598,0.084383,0.084926,270.8
1500310800000,0.084773,0.085975,0.083875,0.085028,255.979
1500314400000,0.084812,0.085144,0.083837,0.084089,236.79
1500318000000,0.084001,0.084948,0.083803,0.08453,287.447
1500321600000,0.084527,0.087345,0.084257,0.086139,297.689
1500325200000,0.086357,0.087203,0.08524,0.085601,300.362
1500328800000,0.085707,0.08772,0.085644,0.087405,262.908
1500332400000,0.087555,0.088178,0.086665,0.087537,243.881
1500336000000,0.087831,0.0883,0.0865,0.086819,291.647
1500339600000,0.086819,0.087911,0.086114,0.087911,309.421
1500343200000,0.087911,0.087911,0.086152,0.086533,255.638
1500346800000,0.086517,0.086634,0.085751,0.08624,291.187
1500350400000,0.086151,0.086289,0.084777,0.086039,287.921
1500354000000,0.085863,0.087203,0.085325,0.086907,266.165
1500357600000,0.087309,0.087342,0.086005,0.086481,278.154
1500361200000,0.086301,0.087337,0.086036,0.086567,268.458
1500364800000,0.086373,0.087238,0.086216,0.0865,297.138
1500368400000,0.086513,0.08796,0.086457,0.0878,284.569
1500372000000,0.087679,0.088261,0.087471,0.08807,291.127
1500375600000,0.087876,0.088282,0.08775,0.088048,250.244
1500379200000,0.088048,0.089997,0.088048,0.08957,354.758
1500382800000,0.089489,0.089724,0.088093,0.088946,329.892
1500386400000,0.088818,0.094289,0.088673,0.094289,363.838
1500390000000,0.09419,0.098279,0.09419,0.09629,434.073
1500393600000,0.09666,0.097687,0.093696,0.095349,396.559
1500397200000,0.095195,0.09636,0.0943,0.095118,295.752
1500400800000,0.095288,0.098886,0.09482,0.098691,305.726
1500404400000,0.098724,0.108113,0.098724,0.108109,302.972
1500408000000,0.107797,0.109068,0.107394,0.108351,299.235
1500411600000,0.109004,0.109068,0.108276,0.109067,282.278
1500415200000,0.10894,0.109068,0.10818,0.108239,253.98
1500418800000,0.108887,0.109066,0.107727,0.107732,255.009
1500422400000,0.107732,0.108732,0.107641,0.108406,249.997
1500426000000,0.10852,0.108546,0.099541,0.100454,342.68
1500429600000,0.101038,0.101603,0.099554,0.100444,280.856
1500433200000,0.100265,0.102691,0.099348,0.100216,477.75
1500436800000,0.099993,0.101894,0.099008,0.100467,354.187
1500440400000,0.100206,0.101533,0.099962,0.101062,325.371
1500444000000,0.101191,0.102,0.100563,0.101938,269.369
1500447600000,0.101746,0.104168,0.101649,0.103388,311.293
1500451200000,0.103057,0.104043,0.099738,0.100148,272.496
1500454800000,0.100004,0.101695,0.099098,0.101236,285.499
1500458400000,0.101144,0.101676,0.099606,0.099824,219.616
1500462000000,0.099742,0.100728,0.099284,0.099886,282.764
1500465600000,0.099828,0.099868,0.098358,0.09923,304.011
1500469200000,0.098975,0.098987,0.095757,0.096381,311.55
1500472800000,0.096271,0.100189,0.095814,0.098639,307.314
1500476400000,0.098503,0.100385,0.098203,0.098327,321.677
1500480000000,0.098815,0.099436,0.097784,0.099264,248.565
1500483600000,0.09892,0.099237,0.097701,0.098158,289.817
1500487200000,0.098202,0.098214,0.095164,0.095588,268.023
1500490800000,0.095493,0.095947,0.0889,0.0889,321.419
1500494400000,0.089121,0.09203,0.087645,0.090963,374.272
1500498000000,0.090966,0.093061,0.087732,0.087795,361.429
1500501600000,0.087887,0.089524,0.08591,0.085978,274.066
1500505200000,0.086042,0.087186,0.08429,0.086853,330.955
1500508800000,0.087144,0.092591,0.086969,0.09173,302.177
1500512400000,0.091869,0.092102,0.089604,0.091157,255.707
1500516000000,0.091347,0.095252,0.090302,0.094309,315.833
1500519600000,0.09431,0.094831,0.091306,0.091306,223.615
1500523200000,0.091835,0.09344,0.090604,0.090604,271.597
1500526800000,0.090416,0.091567,0.088527,0.091129,290.575
1500530400000,0.091046,0.091432,0.089126,0.08933,285.262
1500534000000,0.089797,0.090707,0.088119,0.089033,295.868
1500537600000,0.089371,0.090483,0.088556,0.089903,252.352
1500541200000,0.090008,0.091071,0.089332,0.09039,271.63
1500544800000,0.090379,0.092616,0.090218,0.091274,230.916
1500548400000,0.091148,0.092811,0.091054,0.091887,310.187
1500552000000,0.091739,0.09255,0.090062,0.090349,321.337
1500555600000,0.090159,0.091445,0.089381,0.090925,166.164
1500559200000,0.091096,0.091168,0.088847,0.089274,146.103
1500562800000,0.089128,0.089615,0.086671,0.087216,319.661
1500566400000,0.087342,0.087934,0.085537,0.087934,187.904
1500570000000,0.087756,0.08785,0.086143,0.086387,87.387
1500573600000,0.086464,0.08689,0.084939,0.085688,113.847
1500577200000,0.086018,0.086997,0.085165,0.086756,238.867
1500580800000,0.086687,0.087389,0.085049,0.085054,285.465
1500584400000,0.085255,0.085332,0.082991,0.084566,407.517
1500588000000,0.08441,0.08441,0.079325,0.079367,338.663
1500591600000,0.079373,0.082871,0.074982,0.080509,476.526
1500595200000,0.080383,0.08484,0.079703,0.080529,250.746
1500598800000,0.080898,0.082765,0.080629,0.081843,169.137
1500602400000,0.082076,0.08536,0.082053,0.085127,353.676
1500606000000,0.085185,0.08735,0.084545,0.084625,277.572
1500609600000,0.084519,0.085871,0.083227,0.083547,161.703
1500613200000,0.083354,0.084637,0.083213,0.083554,263.28
1500616800000,0.083466,0.086646,0.0832,0.086635,270.922
1500620400000,0.086555,0.087511,0.08581,0.086252,150.673
1500624000000,0.086178,0.086481,0.085122,0.08528,343.087
1500627600000,0.085246,0.086416,0.0851,0.085765,210.234
1500631200000,0.085773,0.0861,0.084757,0.085461,257.469
1500634800000,0.085449,0.085449,0.082413,0.082453,775.542
1500638400000,0.082526,0.082971,0.081228,0.081543,250.22
1500642000000,0.081349,0.084201,0.081324,0.082424,220.559
1500645600000,0.08247,0.08303,0.082058,0.082257,258.685
1500649200000,0.082548,0.083642,0.08196,0.082343,386.051
1500652800000,0.082474,0.082826,0.08103,0.081267,408.97
1500656400000,0.081241,0.082299,0.080797,0.081987,290.792
1500660000000,0.081921,0.084274,0.08118,0.084142,558.961
1500663600000,0.084411,0.084411,0.08236,0.082936,207.689
1500667200000,0.082764,0.083168,0.079635,0.079735,603.431
1500670800000,0.0799,0.081651,0.079869,0.080597,151.376
1500674400000,0.080698,0.082554,0.080286,0.081628,459.043
1500678000000,0.081462,0.082029,0.080777,0.081581,154.571
1500681600000,0.081586,0.081804,0.080887,0.081564,329.293
1500685200000,0.081684,0.083291,0.081364,0.083291,551.582
1500688800000,0.083118,0.083281,0.082139,0.08263,251.648
1500692400000,0.082699,0.083112,0.082113,0.082814,292.522
1500696000000,0.082921,0.083081,0.082346,0.082914,220.858
1500699600000,0.082871,0.083218,0.082165,0.082387,342.921
1500703200000,0.082673,0.082893,0.081472,0.081765,372.031
1500706800000,0.081743,0.082496,0.081467,0.082261,235.346
1500710400000,0.082413,0.082453,0.080611,0.080993,560.969
1500714000000,0.08085,0.081275,0.080161,0.08105,186.712
1500717600000,0.080968,0.081446,0.08046,0.08064,407.052
1500721200000,0.080515,0.08112,0.080082,0.080807,349.989
1500724800000,0.080807,0.081373,0.080364,0.080714,227.919
1500728400000,0.080579,0.081763,0.080508,0.081401,353.541
1500732000000,0.081401,0.081878,0.08089,0.08155,378.168
1500735600000,0.08149,0.081567,0.080334,0.080445,284.898
1500739200000,0.080481,0.081001,0.080289,0.080665,196.34
1500742800000,0.080665,0.080965,0.079859,0.080174,369.259
1500746400000,0.079986,0.081236,0.079856,0.080991,367.21
1500750000000,0.081209,0.081935,0.080404,0.08049,328.639
1500753600000,0.0806,0.081438,0.080246,0.081204,301.602
1500757200000,0.081277,0.083613,0.081083,0.082826,580.513
1500760800000,0.083307,0.084733,0.082816,0.083383,244.34
1500764400000,0.083344,0.083764,0.082303,0.082474,246.547
1500768000000,0.082312,0.083026,0.081417,0.082446,398.935
1500771600000,0.082234,0.083454,0.081846,0.082738,273.596
1500775200000,0.08285,0.083534,0.082526,0.082813,224.359
1500778800000,0.083134,0.083241,0.082309,0.082693,333.796
1500782400000,0.082878,0.083485,0.082703,0.08295,303.826
1500786000000,0.083018,0.083018,0.08188,0.082829,366.816
1500789600000,0.082669,0.083379,0.082618,0.083134,256.895
1500793200000,0.083152,0.083439,0.082538,0.08261,277.598
1500796800000,0.082828,0.083154,0.082684,0.082809,95.973
1500800400000,0.082443,0.082443,0.082443,0.082443,0.205
1500804000000,0.0825,0.083162,0.082443,0.0829,34.021
1500807600000,0.083108,0.083546,0.082429,0.082608,293.297
1500811200000,0.08284,0.08456,0.082667,0.083733,435.028
1500814800000,0.083656,0.083971,0.082777,0.083504,127.919
1500818400000,0.083534,0.083534,0.082371,0.083051,176.161
1500822000000,0.083246,0.083462,0.08268,0.082894,262.609
1500825600000,0.082903,0.083853,0.082867,0.083672,356.286
1500829200000,0.08351,0.08398,0.08286,0.083758,381.065
1500832800000,0.083862,0.084132,0.082828,0.083665,187.359
1500836400000,0.083581,0.084212,0.0833,0.084034,391.557
1500840000000,0.083865,0.084235,0.083261,0.083763,297.308
1500843600000,0.083518,0.084447,0.083472,0.084102,329.006
1500847200000,0.083962,0.084323,0.083075,0.083341,330.652
1500850800000,0.083181,0.083902,0.083025,0.083533,206.532
1500854400000,0.083438,0.083973,0.082984,0.083327,448.248
1500858000000,0.083444,0.083555,0.082893,0.083554,311.038
1500861600000,0.083478,0.083523,0.0831,0.083488,277.699
1500865200000,0.083342,0.083789,0.082497,0.082997,506.307
1500868800000,0.083284,0.083435,0.082265,0.082636,347.226
1500872400000,0.082832,0.083752,0.08247,0.083059,251.397
1500876000000,0.083465,0.083728,0.082948,0.083529,165.044
1500879600000,0.083539,0.083555,0.082786,0.082822,250.591
1500883200000,0.083253,0.083533,0.082784,0.082904,339.2
1500886800000,0.082974,0.083337,0.082563,0.083291,280.757
1500890400000,0.083294,0.083557,0.082873,0.083133,385.313
1500894000000,0.083326,0.08334,0.082618,0.082775,191.981
1500897600000,0.083043,0.083123,0.082408,0.082512,347.704
1500901200000,0.082488,0.083098,0.082337,0.082848,282.736
1500904800000,0.082855,0.083258,0.0823,0.082804,279.781
1500908400000,0.082711,0.083214,0.082499,0.083021,203.312
1500912000000,0.083084,0.083155,0.082593,0.082844,206.821
1500915600000,0.082636,0.083208,0.082578,0.082882,417.582
1500919200000,0.083183,0.08322,0.082518,0.082518,383.435
1500922800000,0.082582,0.083228,0.082555,0.083101,238.516
1500926400000,0.083063,0.083167,0.08259,0.082632,283.78
1500930000000,0.082632,0.083101,0.082518,0.082786,345.37
1500933600000,0.082786,0.082934,0.082518,0.082725,351.053
1500937200000,0.082799,0.083161,0.082485,0.083161,285.353
1500940800000,0.083149,0.083149,0.081769,0.082185,381.736
1500944400000,0.082204,0.082794,0.081834,0.082681,153.919
1500948000000,0.082498,0.082956,0.082218,0.08258,265.442
1500951600000,0.082411,0.082756,0.081867,0.082351,505.324
1500955200000,0.082164,0.082579,0.082036,0.082457,284.956
1500958800000,0.082457,0.0826,0.081598,0.082088,418.752
1500962400000,0.082088,0.082587,0.081583,0.081821,340.705
1500966000000,0.082001,0.082136,0.079331,0.07995,510.051
1500969600000,0.079919,0.081865,0.079239,0.080787,242.145
1500973200000,0.080604,0.081546,0.080435,0.080567,239.471
1500976800000,0.080791,0.08237,0.080399,0.08079,536.545
1500980400000,0.080981,0.081133,0.07996,0.081075,320.326
1500984000000,0.080951,0.081236,0.079945,0.080636,268.935
1500987600000,0.080534,0.0817,0.080147,0.080827,189.399
1500991200000,0.08105,0.081297,0.08036,0.080816,270.022
1500994800000,0.080722,0.081218,0.080487,0.081054,181.342
1500998400000,0.080891,0.081235,0.079906,0.080415,418.498
1501002000000,0.080358,0.081057,0.08017,0.080585,305.183
1501005600000,0.080504,0.081046,0.080024,0.080531,365.391
1501009200000,0.080375,0.081019,0.079798,0.080619,337.967
1501012800000,0.080407,0.080894,0.076168,0.076668,498.691
1501016400000,0.076801,0.079105,0.075482,0.078668,221.398
1501020000000,0.078795,0.07937,0.078187,0.078967,217.6
1501023600000,0.078733,0.081836,0.078537,0.079654,371.234
1501027200000,0.079676,0.080775,0.079469,0.080155,221.311
1501030800000,0.080023,0.080861,0.079322,0.080328,239.08
1501034400000,0.080309,0.080715,0.078464,0.079324,533.502
1501038000000,0.079621,0.079897,0.078673,0.079207,184.69
1501041600000,0.079278,0.079889,0.07859,0.079751,262.112
1501045200000,0.079704,0.080091,0.07761,0.07852,653.039
1501048800000,0.07852,0.079476,0.078444,0.078818,132.807
1501052400000,0.078993,0.07983,0.07874,0.079269,495.545
1501056000000,0.079041,0.080707,0.078843,0.07954,395.897
1501059600000,0.07954,0.080002,0.079037,0.079448,195.648
1501063200000,0.079513,0.080442,0.079478,0.08009,367.98
1501066800000,0.080065,0.08092,0.079756,0.080683,309.752
1501070400000,0.080683,0.081172,0.080185,0.080436,385.702
1501074000000,0.080464,0.080898,0.080101,0.080275,169.489
1501077600000,0.080547,0.080952,0.080245,0.080584,275.769
1501081200000,0.080448,0.080925,0.079922,0.080755,209.267
1501084800000,0.080925,0.080925,0.080236,0.08045,246.406
1501088400000,0.080493,0.080843,0.079963,0.080586,481.702
1501092000000,0.080643,0.080835,0.080191,0.080345,373.528
1501095600000,0.080616,0.080835,0.079854,0.080048,273.682
1501099200000,0.080048,0.08034,0.079836,0.080103,284.813
1501102800000,0.080003,0.080566,0.079584,0.080045,314.815
1501106400000,0.080193,0.080412,0.079374,0.079616,292.151
1501110000000,0.07988,0.079892,0.079305,0.079892,198.051
1501113600000,0.079815,0.080094,0.079489,0.079651,437.166
1501117200000,0.079748,0.079919,0.079183,0.079463,460.95
1501120800000,0.079548,0.079906,0.078803,0.079324,793.127
1501124400000,0.079324,0.079943,0.078861,0.079591,365.226
1501128000000,0.079591,0.079989,0.079436,0.079828,317.762
1501131600000,0.07976,0.080908,0.079566,0.08085,524.654
1501135200000,0.080734,0.081181,0.080536,0.080645,353.923
1501138800000,0.080871,0.081192,0.080237,0.080256,416.796
1501142400000,0.080097,0.080436,0.079813,0.080194,524.906
1501146000000,0.080252,0.081014,0.080194,0.080901,544.001
1501149600000,0.0809,0.081867,0.080555,0.081425,480.02
1501153200000,0.081146,0.08144,0.080555,0.081227,260.255
1501156800000,0.081308,0.081858,0.080773,0.081682,492.425
1501160400000,0.081598,0.081867,0.080773,0.08137,363.203
1501164000000,0.081156,0.081401,0.080436,0.080999,609.659
1501167600000,0.080965,0.081015,0.080258,0.080745,280.652
1501171200000,0.080613,0.080613,0.078996,0.079703,445.806
1501174800000,0.079732,0.079732,0.078996,0.079268,595.822
1501178400000,0.079228,0.079228,0.079216,0.079216,29.642
1501182000000,0.078996,0.078996,0.078996,0.078996,7.298
1501185600000,0.07912,0.07912,0.07912,0.07912,0.932
1501189200000,0.077801,0.078091,0.077801,0.078091,0.543
1501192800000,0.078091,0.078091,0.078091,0.078091,0.0
1501196400000,0.077059,0.077449,0.077059,0.077449,6.438
1501200000000,0.077059,0.077059,0.075644,0.075644,47.677
1501203600000,0.075856,0.076099,0.075856,0.076099,10.772
1501207200000,0.076099,0.077859,0.075778,0.076302,227.302
1501210800000,0.076399,0.077181,0.076066,0.076634,441.018
1501214400000,0.07614,0.077181,0.075778,0.076881,487.949
1501218000000,0.077023,0.077181,0.076244,0.076461,340.806
1501221600000,0.076741,0.076741,0.075454,0.076149,291.348
1501225200000,0.075878,0.076301,0.073629,0.073848,814.326
1501228800000,0.07365,0.074704,0.072517,0.072517,370.81
1501232400000,0.072661,0.073327,0.072183,0.072368,290.285
1501236000000,0.072368,0.073127,0.07169,0.07169,580.004
1501239600000,0.07169,0.071999,0.066827,0.067701,1206.382
1501243200000,0.067745,0.069802,0.067701,0.069342,344.846
1501246800000,0.069346,0.071529,0.068547,0.070531,545.589
1501250400000,0.070778,0.071332,0.069646,0.071199,276.067
1501254000000,0.071199,0.072626,0.071152,0.071499,465.292
1501257600000,0.071444,0.071619,0.069858,0.070736,316.823
1501261200000,0.070697,0.071447,0.070428,0.070484,306.466
1501264800000,0.070617,0.070694,0.069832,0.070216,457.063
1501268400000,0.07027,0.070694,0.070006,0.070694,565.191
1501272000000,0.070691,0.071166,0.070501,0.070681,513.596
1501275600000,0.07068,0.070829,0.069086,0.069273,635.488
1501279200000,0.069172,0.069329,0.068184,0.06907,679.173
1501282800000,0.068964,0.069511,0.068538,0.068802,799.551
1501286400000,0.068797,0.069676,0.068797,0.069468,904.449
1501290000000,0.069548,0.069901,0.069003,0.069153,449.962
1501293600000,0.069153,0.069575,0.068285,0.069441,705.718
1501297200000,0.06946,0.069575,0.067701,0.068193,577.187
1501300800000,0.068241,0.068876,0.067816,0.06843,459.177
1501304400000,0.068423,0.069006,0.067302,0.068006,779.795
1501308000000,0.068006,0.068999,0.067336,0.067894,415.772
1501311600000,0.067885,0.068346,0.065625,0.065653,1035.413
1501315200000,0.065676,0.065885,0.064335,0.065753,439.88
1501318800000,0.065612,0.066309,0.065488,0.065631,543.78
1501322400000,0.065569,0.065879,0.065143,0.06548,606.661
1501326000000,0.065508,0.067162,0.065408,0.067128,584.178
1501329600000,0.067128,0.067879,0.066337,0.067785,603.89
1501333200000,0.067694,0.067785,0.066891,0.067471,382.947
1501336800000,0.067471,0.067536,0.066824,0.066892,311.28
1501340400000,0.066887,0.067132,0.066481,0.066963,672.516
1501344000000,0.066767,0.067868,0.066584,0.067147,740.37
1501347600000,0.067174,0.068439,0.067147,0.06832,509.249
1501351200000,0.06832,0.071323,0.068225,0.070737,742.333
1501354800000,0.070833,0.07358,0.070716,0.071388,679.42
1501358400000,0.071411,0.072949,0.070585,0.071802,436.015
1501362000000,0.07182,0.073144,0.070768,0.073142,404.103
1501365600000,0.073105,0.074046,0.072237,0.073649,540.419
1501369200000,0.073633,0.076814,0.073351,0.075773,780.855
1501372800000,0.076009,0.076684,0.0754,0.075696,484.913
1501376400000,0.0757,0.0757,0.073213,0.074179,549.404
1501380000000,0.074202,0.074773,0.073648,0.073969,328.845
1501383600000,0.074014,0.075338,0.073895,0.074483,424.149
1501387200000,0.074483,0.074724,0.073812,0.074089,597.993
1501390800000,0.074325,0.075252,0.073846,0.074194,655.633
1501394400000,0.074222,0.074244,0.072857,0.073495,462.404
1501398000000,0.073837,0.074088,0.073327,0.073461,264.634
1501401600000,0.073477,0.07348,0.072501,0.073021,556.126
1501405200000,0.073105,0.074249,0.072871,0.073886,627.968
1501408800000,0.073886,0.074585,0.073687,0.07427,420.458
1501412400000,0.074388,0.075128,0.074051,0.074953,644.509
1501416000000,0.075133,0.075479,0.074051,0.074286,547.593
1501419600000,0.074286,0.075459,0.074051,0.07414,938.442
1501423200000,0.07415,0.07442,0.072237,0.073479,640.53
1501426800000,0.073479,0.073605,0.071651,0.07258,361.555
1501430400000,0.072698,0.07276,0.071894,0.072171,330.251
1501434000000,0.072161,0.072402,0.07146,0.071567,1136.776
1501437600000,0.07165,0.072022,0.07133,0.071966,412.343
1501441200000,0.071969,0.072612,0.071714,0.072176,473.284
1501444800000,0.072266,0.073044,0.071448,0.071762,528.996
1501448400000,0.071762,0.072043,0.070935,0.071062,563.571
1501452000000,0.07114,0.071576,0.070472,0.070633,555.009
1501455600000,0.070708,0.070959,0.069876,0.070109,484.379
1501459200000,0.070406,0.07079,0.069659,0.070376,420.747
1501462800000,0.070184,0.070959,0.069891,0.070777,516.325
1501466400000,0.070781,0.071559,0.070271,0.071351,396.732
1501470000000,0.071322,0.071802,0.071055,0.071301,355.277
1501473600000,0.071301,0.072019,0.071296,0.071444,377.454
1501477200000,0.071483,0.071789,0.071049,0.071319,406.146
1501480800000,0.071364,0.072654,0.071264,0.072053,728.761
1501484400000,0.072053,0.073044,0.071454,0.071891,515.211
1501488000000,0.071704,0.071896,0.071113,0.07122,396.959
1501491600000,0.071297,0.072241,0.071202,0.071719,721.594
1501495200000,0.071719,0.072112,0.070463,0.070504,372.41
